"karat","purity_level","price_usd","price_birr","time"
"15","54.13","25.6862361","631.442559","2017/10/07"
"14","47.46","23.9738204","589.346389","2017/10/07"
"24","99.96","40.7854693","1002.85698","2017/10/09"
"23","95.73","39.0860748","961.071272","2017/10/09"
"22","91.39","37.3866802","919.285565","2017/10/09"
"21","86.84","35.6872856","877.499857","2017/10/09"
"20","82.08","33.9878911","835.714150","2017/10/09"
"19","77.08","32.2884965","793.928442","2017/10/09"
"18","71.81","30.5891020","752.142735","2017/10/09"
"17","66.26","28.8897074","710.357027","2017/10/09"
"16","60.38","27.1903129","668.571320","2017/10/09"
"15","54.13","25.4909183","626.785612","2017/10/09"
"14","47.46","23.7915237","584.999905","2017/10/09"
"24","99.96","41.5387645","1174.85437","2017/10/11"
"23","95.73","39.8079827","1125.90211","2017/10/11"
"22","91.39","38.0772008","1076.94984","2017/10/11"
"21","86.84","36.3464189","1027.99758","2017/10/11"
"20","82.08","34.6156371","979.045315","2017/10/11"
"19","77.08","32.8848552","930.093049","2017/10/11"
"18","71.81","31.1540734","881.140783","2017/10/11"
"17","66.26","29.4232915","832.188517","2017/10/11"
"16","60.38","27.6925097","783.236252","2017/10/11"
"15","54.13","25.9617278","734.283986","2017/10/11"
"14","47.46","24.2309459","685.331720","2017/10/11"
"24","99.96","41.4857158","1173.62841","2017/10/12"
"23","95.73","39.7571443","1124.72722","2017/10/12"
"22","91.39","38.0285728","1075.82604","2017/10/12"
"21","86.84","36.3000013","1026.92486","2017/10/12"
"20","82.08","34.5714298","978.023676","2017/10/12"
"19","77.08","32.8428583","929.122492","2017/10/12"
"18","71.81","31.1142868","880.221308","2017/10/12"
"17","66.26","29.3857153","831.320125","2017/10/12"
"16","60.38","27.6571438","782.418941","2017/10/12"
"15","54.13","25.9285723","733.517757","2017/10/12"
"14","47.46","24.2000009","684.616573","2017/10/12"
"24","99.96","41.9734426","1188.24591","2017/10/17"
"23","95.73","40.2245492","1138.73566","2017/10/17"
"22","91.39","38.4756557","1089.22542","2017/10/17"
"21","86.84","36.7267623","1039.71517","2017/10/17"
"20","82.08","34.9778688","990.204929","2017/10/17"
"19","77.08","33.2289754","940.694683","2017/10/17"
"18","71.81","31.4800819","891.184436","2017/10/17"
"17","66.26","29.7311885","841.674190","2017/10/17"
"16","60.38","27.9822951","792.163943","2017/10/17"
"15","54.13","26.2334016","742.653697","2017/10/17"
"14","47.46","24.4845082","693.143450","2017/10/17"
"24","99.96","41.4349176","1173.27029","2017/10/18"
"23","95.73","39.7084627","1124.38403","2017/10/18"
"22","91.39","37.9820078","1075.49777","2017/10/18"
"21","86.84","36.2555529","1026.61151","2017/10/18"
"20","82.08","34.5290980","977.725249","2017/10/18"
"19","77.08","32.8026431","928.838987","2017/10/18"
"18","71.81","31.0761882","879.952724","2017/10/18"
"17","66.26","29.3497333","831.066462","2017/10/18"
"16","60.38","27.6232784","782.180199","2017/10/18"
"15","54.13","25.8968235","733.293937","2017/10/18"
"14","47.46","24.1703686","684.407674","2017/10/18"
"24","99.96","39.4570037","947.865341","2017/10/20"
"23","95.73","37.8129619","908.370952","2017/10/20"
"22","91.39","36.1689200","868.876563","2017/10/20"
"21","86.84","34.5248782","829.382173","2017/10/20"
"20","82.08","32.8808364","789.887784","2017/10/20"
"19","77.08","31.2367946","750.393395","2017/10/20"
"18","71.81","29.5927527","710.899006","2017/10/20"
"17","66.26","27.9487109","671.404617","2017/10/20"
"16","60.38","26.3046691","631.910227","2017/10/20"
"15","54.13","24.6606273","592.415838","2017/10/20"
"14","47.46","23.0165855","552.921449","2017/10/20"
"24","99.96","41.1066617","1165.31343","2017/10/26"
"23","95.73","39.3938841","1116.75870","2017/10/26"
"22","91.39","37.6811066","1068.20398","2017/10/26"
"21","86.84","35.9683290","1019.64925","2017/10/26"
"20","82.08","34.2555514","971.094528","2017/10/26"
"19","77.08","32.5427738","922.539801","2017/10/26"
"18","71.81","30.8299963","873.985075","2017/10/26"
"17","66.26","29.1172187","825.430348","2017/10/26"
"16","60.38","27.4044411","776.875622","2017/10/26"
"15","54.13","25.6916635","728.320896","2017/10/26"
"14","47.46","23.9788860","679.766169","2017/10/26"
"24","99.96","40.8989647","1159.69178","2017/10/26"
"23","95.73","39.1948411","1111.37128","2017/10/26"
"22","91.39","37.4907176","1063.05079","2017/10/26"
"21","86.84","35.7865941","1014.73030","2017/10/26"
"20","82.08","34.0824705","966.409816","2017/10/26"
"19","77.08","32.3783470","918.089326","2017/10/26"
"18","71.81","30.6742235","869.768835","2017/10/26"
"17","66.26","28.9701000","821.448344","2017/10/26"
"16","60.38","27.2659764","773.127853","2017/10/26"
"15","54.13","25.5618529","724.807362","2017/10/26"
"14","47.46","23.8577294","676.486871","2017/10/26"
"24","99.96","40.8989647","1159.69178","2017/10/26"
"23","95.73","39.1948411","1111.37128","2017/10/26"
"22","91.39","37.4907176","1063.05079","2017/10/26"
"21","86.84","35.7865941","1014.73030","2017/10/26"
"20","82.08","34.0824705","966.409816","2017/10/26"
"19","77.08","32.3783470","918.089326","2017/10/26"
"18","71.81","30.6742235","869.768835","2017/10/26"
"17","66.26","28.9701000","821.448344","2017/10/26"
"16","60.38","27.2659764","773.127853","2017/10/26"
"15","54.13","25.5618529","724.807362","2017/10/26"
"14","47.46","23.8577294","676.486871","2017/10/26"
"24","99.96","40.8928560","1160.31720","2017/11/03"
"23","95.73","39.1889870","1111.97065","2017/11/03"
"22","91.39","37.4851180","1063.62410","2017/11/03"
"21","86.84","35.7812490","1015.27755","2017/11/03"
"20","82.08","34.0773800","966.931005","2017/11/03"
"19","77.08","32.3735110","918.584455","2017/11/03"
"18","71.81","30.6696420","870.237905","2017/11/03"
"17","66.26","28.9657730","821.891354","2017/11/03"
"16","60.38","27.2619040","773.544804","2017/11/03"
"15","54.13","25.5580350","725.198254","2017/11/03"
"14","47.46","23.8541660","676.851704","2017/11/03"
"24","99.96","40.9343305","1161.78629","2017/11/03"
"23","95.73","39.2287334","1113.37853","2017/11/03"
"22","91.39","37.5231363","1064.97077","2017/11/03"
"21","86.84","35.8175392","1016.56301","2017/11/03"
"20","82.08","34.1119421","968.155248","2017/11/03"
"19","77.08","32.4063450","919.747486","2017/11/03"
"18","71.81","30.7007478","871.339723","2017/11/03"
"17","66.26","28.9951507","822.931961","2017/11/03"
"16","60.38","27.2895536","774.524198","2017/11/03"
"15","54.13","25.5839565","726.116436","2017/11/03"
"14","47.46","23.8783594","677.708673","2017/11/03"
"24","99.96","40.9343305","1161.78629","2017/11/07"
"23","95.73","39.2287334","1113.37853","2017/11/07"
"22","91.39","37.5231363","1064.97077","2017/11/07"
"21","86.84","35.8175392","1016.56301","2017/11/07"
"20","82.08","34.1119421","968.155248","2017/11/07"
"19","77.08","32.4063450","919.747486","2017/11/07"
"18","71.81","30.7007478","871.339723","2017/11/07"
"17","66.26","28.9951507","822.931961","2017/11/07"
"16","60.38","27.2895536","774.524198","2017/11/07"
"15","54.13","25.5839565","726.116436","2017/11/07"
"14","47.46","23.8783594","677.708673","2017/11/07"
"24","99.96","41.0455721","1165.81841","2017/11/07"
"23","95.73","39.3353399","1117.24264","2017/11/07"
"22","91.39","37.6251077","1068.66687","2017/11/07"
"21","86.84","35.9148756","1020.09110","2017/11/07"
"20","82.08","34.2046434","971.515342","2017/11/07"
"19","77.08","32.4944112","922.939575","2017/11/07"
"18","71.81","30.7841790","874.363808","2017/11/07"
"17","66.26","29.0739469","825.788041","2017/11/07"
"16","60.38","27.3637147","777.212273","2017/11/07"
"15","54.13","25.6534825","728.636506","2017/11/07"
"14","47.46","23.9432504","680.060739","2017/11/07"
"24","99.96","41.0153504","1165.53710","2017/11/09"
"23","95.73","39.3063774","1116.97306","2017/11/09"
"22","91.39","37.5974045","1068.40901","2017/11/09"
"21","86.84","35.8884316","1019.84497","2017/11/09"
"20","82.08","34.1794586","971.280924","2017/11/09"
"19","77.08","32.4704857","922.716878","2017/11/09"
"18","71.81","30.7615128","874.152831","2017/11/09"
"17","66.26","29.0525398","825.588785","2017/11/09"
"16","60.38","27.3435669","777.024739","2017/11/09"
"15","54.13","25.6345940","728.460693","2017/11/09"
"14","47.46","23.9256210","679.896646","2017/11/09"
"24","99.96","41.1462039","1169.55369","2017/11/09"
"23","95.73","39.4317787","1120.82228","2017/11/09"
"22","91.39","37.7173536","1072.09088","2017/11/09"
"21","86.84","36.0029284","1023.35947","2017/11/09"
"20","82.08","34.2885032","974.628075","2017/11/09"
"19","77.08","32.5740781","925.896671","2017/11/09"
"18","71.81","30.8596529","877.165268","2017/11/09"
"17","66.26","29.1452277","828.433864","2017/11/09"
"16","60.38","27.4308026","779.702460","2017/11/09"
"15","54.13","25.7163774","730.971056","2017/11/09"
"14","47.46","24.0019523","682.239652","2017/11/09"
"24","99.96","41.2828446","1173.72803","2017/11/10"
"23","95.73","39.5627260","1124.82270","2017/11/10"
"22","91.39","37.8426075","1075.91736","2017/11/10"
"21","86.84","36.1224890","1027.01203","2017/11/10"
"20","82.08","34.4023705","978.106697","2017/11/10"
"19","77.08","32.6822519","929.201362","2017/11/10"
"18","71.81","30.9621334","880.296027","2017/11/10"
"17","66.26","29.2420149","831.390692","2017/11/10"
"16","60.38","27.5218964","782.485357","2017/11/10"
"15","54.13","25.8017778","733.580022","2017/11/10"
"14","47.46","24.0816593","684.674687","2017/11/10"
"24","99.96","41.2876640","1174.15985","2017/11/13"
"23","95.73","39.5673446","1125.23652","2017/11/13"
"22","91.39","37.8470253","1076.31319","2017/11/13"
"21","86.84","36.1267060","1027.38987","2017/11/13"
"20","82.08","34.4063866","978.466543","2017/11/13"
"19","77.08","32.6860673","929.543216","2017/11/13"
"18","71.81","30.9657480","880.619889","2017/11/13"
"17","66.26","29.2454286","831.696562","2017/11/13"
"16","60.38","27.5251093","782.773235","2017/11/13"
"15","54.13","25.8047900","733.849907","2017/11/13"
"14","47.46","24.0844706","684.926580","2017/11/13"
"24","99.96","41.1130886","1169.48873","2017/11/14"
"23","95.73","39.4000433","1120.76003","2017/11/14"
"22","91.39","37.6869979","1072.03134","2017/11/14"
"21","86.84","35.9739525","1023.30264","2017/11/14"
"20","82.08","34.2609072","974.573947","2017/11/14"
"19","77.08","32.5478618","925.845249","2017/11/14"
"18","71.81","30.8348165","877.116552","2017/11/14"
"17","66.26","29.1217711","828.387855","2017/11/14"
"16","60.38","27.4087257","779.659157","2017/11/14"
"15","54.13","25.6956804","730.930460","2017/11/14"
"14","47.46","23.9826350","682.201763","2017/11/14"
"24","99.96","40.8992862","1163.69471","2017/11/15"
"23","95.73","39.1951492","1115.20743","2017/11/15"
"22","91.39","37.4910123","1066.72015","2017/11/15"
"21","86.84","35.7868754","1018.23287","2017/11/15"
"20","82.08","34.0827385","969.745593","2017/11/15"
"19","77.08","32.3786015","921.258313","2017/11/15"
"18","71.81","30.6744646","872.771033","2017/11/15"
"17","66.26","28.9703277","824.283754","2017/11/15"
"16","60.38","27.2661908","775.796474","2017/11/15"
"15","54.13","25.5620538","727.309194","2017/11/15"
"14","47.46","23.8579169","678.821915","2017/11/15"
"24","99.96","41.3153168","1175.82689","2017/11/16"
"23","95.73","39.5938453","1126.83410","2017/11/16"
"22","91.39","37.8723738","1077.84132","2017/11/16"
"21","86.84","36.1509022","1028.84853","2017/11/16"
"20","82.08","34.4294307","979.855745","2017/11/16"
"19","77.08","32.7079591","930.862958","2017/11/16"
"18","71.81","30.9864876","881.870171","2017/11/16"
"17","66.26","29.2650161","832.877383","2017/11/16"
"16","60.38","27.5435445","783.884596","2017/11/16"
"15","54.13","25.8220730","734.891809","2017/11/16"
"14","47.46","24.1006015","685.899021","2017/11/16"
"24","99.96","41.3153168","1175.82689","2017/11/16"
"23","95.73","39.5938453","1126.83410","2017/11/16"
"22","91.39","37.8723738","1077.84132","2017/11/16"
"21","86.84","36.1509022","1028.84853","2017/11/16"
"20","82.08","34.4294307","979.855745","2017/11/16"
"19","77.08","32.7079591","930.862958","2017/11/16"
"18","71.81","30.9864876","881.870171","2017/11/16"
"17","66.26","29.2650161","832.877383","2017/11/16"
"16","60.38","27.5435445","783.884596","2017/11/16"
"15","54.13","25.8220730","734.891809","2017/11/16"
"14","47.46","24.1006015","685.899021","2017/11/16"
"24","99.96","41.5291193","1182.79686","2017/11/21"
"23","95.73","39.7987393","1133.51366","2017/11/21"
"22","91.39","38.0683593","1084.23046","2017/11/21"
"21","86.84","36.3379794","1034.94726","2017/11/21"
"20","82.08","34.6075994","985.664058","2017/11/21"
"19","77.08","32.8772194","936.380855","2017/11/21"
"18","71.81","31.1468395","887.097652","2017/11/21"
"17","66.26","29.4164595","837.814449","2017/11/21"
"16","60.38","27.6860795","788.531246","2017/11/21"
"15","54.13","25.9556995","739.248043","2017/11/21"
"14","47.46","24.2253196","689.964840","2017/11/21"
"24","99.96","41.2288313","1173.95427","2017/11/21"
"23","95.73","39.5109633","1125.03951","2017/11/21"
"22","91.39","37.7930954","1076.12475","2017/11/21"
"21","86.84","36.0752274","1027.20999","2017/11/21"
"20","82.08","34.3573594","978.295232","2017/11/21"
"19","77.08","32.6394915","929.380471","2017/11/21"
"18","71.81","30.9216235","880.465709","2017/11/21"
"17","66.26","29.2037555","831.550948","2017/11/21"
"16","60.38","27.4858875","782.636186","2017/11/21"
"15","54.13","25.7680196","733.721424","2017/11/21"
"14","47.46","24.0501516","684.806663","2017/11/21"
"24","99.96","41.1008713","1170.89333","2017/11/22"
"23","95.73","39.3883350","1122.10611","2017/11/22"
"22","91.39","37.6757987","1073.31889","2017/11/22"
"21","86.84","35.9632624","1024.53167","2017/11/22"
"20","82.08","34.2507261","975.744448","2017/11/22"
"19","77.08","32.5381898","926.957226","2017/11/22"
"18","71.81","30.8256535","878.170003","2017/11/22"
"17","66.26","29.1131172","829.382781","2017/11/22"
"16","60.38","27.4005809","780.595558","2017/11/22"
"15","54.13","25.6880446","731.808336","2017/11/22"
"14","47.46","23.9755083","683.021113","2017/11/22"
"24","99.96","41.4075895","1180.51816","2017/11/27"
"23","95.73","39.6822732","1131.32990","2017/11/27"
"22","91.39","37.9569570","1082.14164","2017/11/27"
"21","86.84","36.2316408","1032.95339","2017/11/27"
"20","82.08","34.5063246","983.765134","2017/11/27"
"19","77.08","32.7810083","934.576878","2017/11/27"
"18","71.81","31.0556921","885.388621","2017/11/27"
"17","66.26","29.3303759","836.200364","2017/11/27"
"16","60.38","27.6050596","787.012107","2017/11/27"
"15","54.13","25.8797434","737.823851","2017/11/27"
"14","47.46","24.1544272","688.635594","2017/11/27"
"24","99.96","41.7371346","1190.21140","2017/11/29"
"23","95.73","39.9980873","1140.61925","2017/11/29"
"22","91.39","38.2590401","1091.02711","2017/11/29"
"21","86.84","36.5199928","1041.43497","2017/11/29"
"20","82.08","34.7809455","991.842833","2017/11/29"
"19","77.08","33.0418982","942.250691","2017/11/29"
"18","71.81","31.3028510","892.658550","2017/11/29"
"17","66.26","29.5638037","843.066408","2017/11/29"
"16","60.38","27.8247564","793.474266","2017/11/29"
"15","54.13","26.0857091","743.882125","2017/11/29"
"14","47.46","24.3466618","694.289983","2017/11/29"
"24","99.96","41.5828110","1186.10747","2017/11/29"
"23","95.73","39.8501939","1136.68633","2017/11/29"
"22","91.39","38.1175768","1087.26518","2017/11/29"
"21","86.84","36.3849597","1037.84404","2017/11/29"
"20","82.08","34.6523425","988.422899","2017/11/29"
"19","77.08","32.9197254","939.001754","2017/11/29"
"18","71.81","31.1871083","889.580609","2017/11/29"
"17","66.26","29.4544911","840.159464","2017/11/29"
"16","60.38","27.7218740","790.738319","2017/11/29"
"15","54.13","25.9892569","741.317174","2017/11/29"
"14","47.46","24.2566398","691.896029","2017/11/29"
"24","99.96","41.0565033","1171.45720","2017/12/04"
"23","95.73","39.3458157","1122.64648","2017/12/04"
"22","91.39","37.6351280","1073.83577","2017/12/04"
"21","86.84","35.9244404","1025.02505","2017/12/04"
"20","82.08","34.2137528","976.214337","2017/12/04"
"19","77.08","32.5030651","927.403620","2017/12/04"
"18","71.81","30.7923775","878.592903","2017/12/04"
"17","66.26","29.0816898","829.782186","2017/12/04"
"16","60.38","27.3710022","780.971469","2017/12/04"
"15","54.13","25.6603146","732.160752","2017/12/04"
"14","47.46","23.9496269","683.350036","2017/12/04"
"24","99.96","40.9227562","1167.70977","2017/12/05"
"23","95.73","39.2176414","1119.05520","2017/12/05"
"22","91.39","37.5125265","1070.40062","2017/12/05"
"21","86.84","35.8074117","1021.74605","2017/12/05"
"20","82.08","34.1022968","973.091478","2017/12/05"
